ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Average_Ticket,Total_Dependents,Accepted_Campaigns_Total,Campaign_Total_Contacts,Campaign_Total_Accepted,Value_Segment,Family_Segment,Income_Segment,Spending_Segment,Dependent_Composition,Marital_Status_Grouped,Dominant_Channel,Channel_Segment,Dominant_Category,Web_Purchase_Visit_Ratio,Tenure_Group,Is_Premium,Is_High_Income_Low_Spending,Is_Multichannel,Is_Web_Curious,Is_Discount_Sensitive,Is_Loyal,Is_Early_High_Value,Is_Cold,Strategic_Tags,Primary_Strategic_Segment,PCA_PC1,PCA_PC2
8557,1982,Graduation,Single,51373.0,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,32,377,46,5,9.2,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Carnes,0.3333333333333333,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.9106443003608047,0.038132085643224595
8375,1968,PhD,Married,55954.0,0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,3,11,0,46,118,518,16,32.375,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Web,Multicanal,Vinos,1.1428571428571428,Nuevo,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,0.25511642285629227,0.7595678772818311
6853,1982,Master,Single,75777.0,0,0,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1,32,360,1438,20,71.9,0,2,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,3.0,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.2354361674562195,0.22673496480714828
3076,1975,Graduation,Together,66653.0,1,1,2012-09-07,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,3,11,0,39,660,612,18,34.0,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,1.3333333333333333,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,-0.7601759990509825,-0.9479429011162865
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,62,496,884,20,44.2,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,1.1428571428571428,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-0.38233040941918667,-0.9307393141516755
6518,1951,PhD,Widow,67680.0,0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,3,11,0,63,383,606,18,33.666666666666664,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso alto,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,1.4,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-0.7847935144381449,0.040912733588118706
4137,1948,Graduation,Together,70666.0,0,0,2013-12-06,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,3,11,0,66,205,1076,15,71.73333333333333,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Web,Multicanal,Vinos,1.75,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.6600428369322304,0.6203575472432258
8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,43,404,34,4,8.5,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Gold,0.14285714285714285,Estable,False,False,True,True,False,False,False,True,Web curioso | Inactivo o frío | Multicanal,Web curioso,1.7249449098122893,-0.19126452988291912
1386,1967,Graduation,Together,32474.0,1,1,2014-05-11,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,47,49,11,3,3.6666666666666665,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.14285714285714285,Nuevo,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.435580871072781,1.6967132965697347
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,35,102,1274,31,41.096774193548384,1,2,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso alto,Gasto alto,Con adolescentes,Sin pareja reportada,Web,Multicanal,Vinos,2.2,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.6609820590055433,0.8038677489428641
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,56,275,653,17,38.411764705882355,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,1.25,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.0154196776698658,0.6417414020691056
1357,1970,Graduation,Together,74854.0,1,2,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,3,11,0,44,447,1562,12,130.16666666666666,3,0,2240,334,Alto valor,Con dependientes en pareja,Ingreso alto,Gasto alto,Niños y adolescentes,En pareja,Empate,Multicanal,Vinos,0.4,Estable,True,False,True,False,True,False,False,True,Premium | Inactivo o frío | Sensible a descuentos | Multicanal,Premium,-1.6373304184245432,-1.1248353046690802
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,60,656,1253,18,69.61111111111111,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Catálogo,Multicanal,Vinos,1.3333333333333333,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,-1.6995174711829673,-1.1664117877767168
10629,1973,2n Cycle,Married,51373.0,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,3,11,0,41,653,109,6,18.166666666666668,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con niños,En pareja,Empate,Multicanal,Carnes,0.375,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,1.2678985002403875,-1.3333211024709404
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,55,469,863,26,33.19230769230769,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Carnes,1.4285714285714286,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-0.35507646516364794,-0.8300911593327726
8132,1975,PhD,Married,60631.0,1,1,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,3,11,0,39,450,661,19,34.78947368421053,2,1,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Niños y adolescentes,En pareja,Web,Multicanal,Vinos,1.2857142857142858,Estable,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,0.1714696558659249,-0.9042520631478451
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,62,60,65,7,9.285714285714286,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto bajo,Sin dependientes,En pareja,Tienda,Multicanal,Dulces,1.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.08552351956028302,2.0708540799895045
5846,1977,Graduation,Divorced,40246.0,1,0,2012-12-19,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,37,557,13,3,4.333333333333333,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Carnes,0.16666666666666666,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,1.233547574219161,-0.7407277520175141
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,42,671,1890,18,105.0,0,0,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Web,Multicanal,Carnes,1.4,Leal,True,False,True,False,False,True,False,False,Premium | Leal | Multicanal,Premium,-1.8194088150295669,-2.015394605386844
7503,1976,Graduation,Single,75825.0,0,0,2012-10-12,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,38,625,2209,22,100.4090909090909,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,1.25,Leal,True,False,True,False,False,True,False,False,Premium | Leal | Multicanal,Premium,-2.241185519836095,-1.8224333069503476
10401,1976,2n Cycle,Together,26326.0,0,0,2013-09-04,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,38,298,18,3,6.0,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto bajo,Sin dependientes,En pareja,Tienda,Monocanal,Gold,0.0,Reciente,False,False,False,False,False,False,False,False,Base general,Base general,0.9053972508379855,1.1241081548469485
1618,1965,Graduation,Together,56046.0,0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,49,543,692,19,36.421052631578945,0,1,2240,334,Resto,Sin dependientes,Ingreso medio,Gasto medio-alto,Sin dependientes,En pareja,Web,Multicanal,Vinos,1.25,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,0.4322606872172395,-1.0827283845330133
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,29,669,165,8,20.625,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto medio-bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Carnes,0.375,Leal,False,False,True,False,True,True,False,True,Inactivo o frío | Leal | Sensible a descuentos | Multicanal,Inactivo o frío,2.0024623988386265,-1.6333328667922142
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,45,371,16,3,5.333333333333333,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Carnes,0.14285714285714285,Estable,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.7360220111001738,0.2827295410413844
5346,1973,2n Cycle,Married,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,41,361,79,6,13.166666666666666,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Con niños,En pareja,Empate,Multicanal,Vinos,0.42857142857142855,Estable,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,1.7567977940583777,-0.07189106535735033
4119,1963,Master,Together,38620.0,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,51,414,318,10,31.8,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto medio-bajo,Sin dependientes,En pareja,Catálogo,Multicanal,Vinos,0.6666666666666666,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.051902958287133386,0.21776491081438284
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,27,124,778,26,29.923076923076923,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Carnes,3.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.7701359468294144,1.5391533913113142
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,54,322,56,5,11.2,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.14285714285714285,Reciente,False,False,True,True,False,False,False,True,Web curioso | Inactivo o frío | Multicanal,Web curioso,1.3795289876731103,0.053660785393692
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,44,348,151,8,18.875,2,1,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.42857142857142855,Reciente,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,1.29555287326701,0.07945446091981338
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,57,32,372,13,28.615384615384617,1,2,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-bajo,Con adolescentes,Sin pareja reportada,Empate,Multicanal,Vinos,0.8571428571428571,Nuevo,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,0.40126479673824084,1.5104534757228065
8504,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,41,48,1366,18,75.88888888888889,0,1,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Tienda,Multicanal,Carnes,2.5,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.3297089495160446,1.2133496650832865
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,47,159,194,9,21.555555555555557,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,1.0,Nuevo,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,-0.5453870020987294,1.3689130405728738
8996,1957,PhD,Married,51373.0,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,3,11,0,57,587,603,17,35.470588235294116,3,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.7777777777777778,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,0.7708442019954678,-1.3271211738674353
9235,1957,Graduation,Single,51373.0,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,33,18,3,6.0,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto bajo,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Carnes,0.14285714285714285,Nuevo,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,0.6747429480729589,1.4845518291819921
5798,1973,Master,Together,51373.0,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,3,11,0,41,218,985,14,70.35714285714286,0,0,2240,334,Resto,Sin dependientes,Ingreso medio,Gasto medio-alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,2.0,Reciente,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,-1.3302181159473951,0.8293441537381757
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,98,32,4,8.0,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Vinos,0.14285714285714285,Nuevo,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.1672476145706108,1.1139737330047483
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,44,36,43,7,6.142857142857143,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Empate,Multicanal,Vinos,0.6,Nuevo,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,1.192163991687541,1.6649601001042202
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,31,38,45,5,9.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Pescado,0.3333333333333333,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,1.4775023424519622,1.735660028453347
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,54,584,606,17,35.64705882352941,1,1,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Web,Multicanal,Vinos,1.1666666666666667,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,0.18042919191375573,-1.1982928477019201
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,444,63,5,12.6,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto bajo,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.2857142857142857,Estable,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,0.9843839520082586,-0.31071335804747496
4646,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,63,210,978,24,40.75,0,1,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,En pareja,Tienda,Multicanal,Carnes,2.5,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.2172792553509737,0.8240158454710356
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,31,374,410,14,29.285714285714285,0,0,2240,334,Resto,Sin dependientes,Ingreso medio,Gasto medio-alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,1.0,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.4088964885155879,0.1293247793328452
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,54,341,72,5,14.4,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-bajo,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.25,Reciente,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.1279904193777348,0.18708066686572952
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55,91,55,5,11.0,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto bajo,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.3333333333333333,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.9576938199272035,1.426313393868973
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,35,435,1169,25,46.76,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,1.8,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.4221434281851022,-0.7799768498525245
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,69,408,1120,15,74.66666666666667,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Empate,Multicanal,Vinos,1.5,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.578241431486022,-0.4521217607156306
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,55,52,1097,19,57.73684210526316,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Catálogo,Multicanal,Carnes,3.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.7252374332007414,1.6023509133208418
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,35,201,29,4,7.25,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Pescado,0.2,Reciente,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,1.3611075979821219,0.895480143083825
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,50,278,187,9,20.77777777777778,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Niños y adolescentes,En pareja,Empate,Multicanal,Vinos,0.5714285714285714,Reciente,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,0.7880384907611773,0.47051518188561997
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,45,512,910,22,41.36363636363637,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,1.0,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-0.10354954126693226,-0.9795559292690333
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,36,557,145,7,20.714285714285715,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto medio-bajo,Con niños,Sin pareja reportada,Empate,Multicanal,Vinos,0.42857142857142855,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,1.441817828729145,-0.7040828723348432
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,569,850,13,65.38461538461539,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,En pareja,Web,Multicanal,Vinos,2.5,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,-2.140447732045557,-0.6132125669396185
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,35,239,969,23,42.130434782608695,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,2.0,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.4896311060758882,0.5509287796241211
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,23,596,1820,16,113.75,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Web,Multicanal,Vinos,0.7777777777777778,Leal,True,False,True,False,False,True,False,False,Premium | Leal | Multicanal,Premium,-0.3513107498492367,-2.2111470138155527
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,51,4,608,17,35.76470588235294,1,1,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Empate,Multicanal,Vinos,1.3333333333333333,Nuevo,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-0.18256103975112237,1.5027058512210092
